"Ano";"Mês";"IBGE2";"Cód índ";"Valor";"Critério"
2020;"Dezembro";3680;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3680;3;0,0734700615080633;"Área Geográfica"
2020;"Dezembro";3680;4;0;"Educação"
2020;"Dezembro";3680;5;0;"Patrimônio Cultural"
2020;"Dezembro";3680;6;0,0444424458786211;"Receita Própria"
2020;"Dezembro";3680;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3680;12;0;"Mineradores"
2020;"Dezembro";3680;16;0,110400135606586;"Saúde per capita"
2020;"Dezembro";3680;10;0,00149829514866079;"VAF"
2020;"Dezembro";3680;22;0;"Esportes"
2020;"Dezembro";3680;28;0;"Turismo"
2020;"Dezembro";3680;26;0;"Penitenciárias"
2020;"Dezembro";3680;27;0;"Recursos Hídricos"
2020;"Dezembro";3680;9;0,146554160546823;"Produção de Alimentos"
2020;"Dezembro";3680;30;0,536237839445829;"Unidades de Conservação (IC i)"
2020;"Dezembro";3680;31;0;"Saneamento"
2020;"Dezembro";3680;32;0,176821823978122;"Mata Seca"
2020;"Dezembro";3680;8;0,259810884010138;"Meio Ambiente"
2020;"Dezembro";3680;1;0,0205126625768714;"População"
2020;"Dezembro";3680;15;0,0354672814328782;"PSF"
2020;"Dezembro";3680;24;0,0228228623317118;"ICMS Solidário"
2020;"Dezembro";3680;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3680;17;0,0164315000234467;"Índice de participação"
2020;"Dezembro";3690;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3690;3;0,0376101409714794;"Área Geográfica"
2020;"Dezembro";3690;4;0,171432503041218;"Educação"
2020;"Dezembro";3690;5;0,155224393041108;"Patrimônio Cultural"
2020;"Dezembro";3690;6;0,0959050375009336;"Receita Própria"
2020;"Dezembro";3690;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3690;12;2,5e-05;"Mineradores"
2020;"Dezembro";3690;16;0,118435787484588;"Saúde per capita"
2020;"Dezembro";3690;10;0,0365551119049975;"VAF"
2020;"Dezembro";3690;22;0;"Esportes"
2020;"Dezembro";3690;28;0;"Turismo"
2020;"Dezembro";3690;26;0;"Penitenciárias"
2020;"Dezembro";3690;27;0;"Recursos Hídricos"
2020;"Dezembro";3690;9;0,0811775005520663;"Produção de Alimentos"
2020;"Dezembro";3690;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3690;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3690;32;0;"Mata Seca"
2020;"Dezembro";3690;8;0,135107015457789;"Meio Ambiente"
2020;"Dezembro";3690;1;0,0496229633839468;"População"
2020;"Dezembro";3690;15;0,0886682035821954;"PSF"
2020;"Dezembro";3690;24;0,0552116556082954;"ICMS Solidário"
2020;"Dezembro";3690;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3690;17;0,0490379300234467;"Índice de participação"
2020;"Dezembro";3695;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3695;3;0,174025082482334;"Área Geográfica"
2020;"Dezembro";3695;4;0,193352669780644;"Educação"
2020;"Dezembro";3695;5;0,0105834813437119;"Patrimônio Cultural"
2020;"Dezembro";3695;6;0,0329280959866758;"Receita Própria"
2020;"Dezembro";3695;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3695;12;0;"Mineradores"
2020;"Dezembro";3695;16;0,0827904361463658;"Saúde per capita"
2020;"Dezembro";3695;10;0,0030517659095017;"VAF"
2020;"Dezembro";3695;22;0;"Esportes"
2020;"Dezembro";3695;28;0;"Turismo"
2020;"Dezembro";3695;26;0;"Penitenciárias"
2020;"Dezembro";3695;27;0;"Recursos Hídricos"
2020;"Dezembro";3695;9;0,14449268445132;"Produção de Alimentos"
2020;"Dezembro";3695;30;0,210975047291408;"Unidades de Conservação (IC i)"
2020;"Dezembro";3695;31;0;"Saneamento"
2020;"Dezembro";3695;32;2,20651880647292;"Mata Seca"
2020;"Dezembro";3695;8;0,29668137038298;"Meio Ambiente"
2020;"Dezembro";3695;1;0,0272472415554225;"População"
2020;"Dezembro";3695;15;0,0532009221493173;"PSF"
2020;"Dezembro";3695;24;0,0303159105068822;"ICMS Solidário"
2020;"Dezembro";3695;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3695;17;0,0231345200234467;"Índice de participação"
2020;"Dezembro";3700;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3700;3;0,148030815400093;"Área Geográfica"
2020;"Dezembro";3700;4;0,205180941739306;"Educação"
2020;"Dezembro";3700;5;0,132999082219313;"Patrimônio Cultural"
2020;"Dezembro";3700;6;0,0361171138154484;"Receita Própria"
2020;"Dezembro";3700;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3700;12;0,010617;"Mineradores"
2020;"Dezembro";3700;16;0,0514679294128859;"Saúde per capita"
2020;"Dezembro";3700;10;0,00415528878729138;"VAF"
2020;"Dezembro";3700;22;0,474699352576329;"Esportes"
2020;"Dezembro";3700;28;0,513992004568818;"Turismo"
2020;"Dezembro";3700;26;0;"Penitenciárias"
2020;"Dezembro";3700;27;0;"Recursos Hídricos"
2020;"Dezembro";3700;9;0,251910545913396;"Produção de Alimentos"
2020;"Dezembro";3700;30;0,0933714740346618;"Unidades de Conservação (IC i)"
2020;"Dezembro";3700;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3700;32;0;"Mata Seca"
2020;"Dezembro";3700;8;0,177544350406543;"Meio Ambiente"
2020;"Dezembro";3700;1;0,0856722093629944;"População"
2020;"Dezembro";3700;15;0,106401844298635;"PSF"
2020;"Dezembro";3700;24;0,0953208796087666;"ICMS Solidário"
2020;"Dezembro";3700;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3700;17;0,0304644200234467;"Índice de participação"
2020;"Dezembro";3710;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3710;3;0,251150667683533;"Área Geográfica"
2020;"Dezembro";3710;4;0;"Educação"
2020;"Dezembro";3710;5;0,0510358989241218;"Patrimônio Cultural"
2020;"Dezembro";3710;6;0,0954852049313517;"Receita Própria"
2020;"Dezembro";3710;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3710;12;0,0028;"Mineradores"
2020;"Dezembro";3710;16;0,0969931130899453;"Saúde per capita"
2020;"Dezembro";3710;10;0,0586281213085537;"VAF"
2020;"Dezembro";3710;22;0;"Esportes"
2020;"Dezembro";3710;28;0;"Turismo"
2020;"Dezembro";3710;26;0;"Penitenciárias"
2020;"Dezembro";3710;27;0;"Recursos Hídricos"
2020;"Dezembro";3710;9;0,154054680717548;"Produção de Alimentos"
2020;"Dezembro";3710;30;0,0244502426949542;"Unidades de Conservação (IC i)"
2020;"Dezembro";3710;31;0;"Saneamento"
2020;"Dezembro";3710;32;0;"Mata Seca"
2020;"Dezembro";3710;8;0,0111126353048567;"Meio Ambiente"
2020;"Dezembro";3710;1;0,0362488594702961;"População"
2020;"Dezembro";3710;15;0,0532009221493173;"PSF"
2020;"Dezembro";3710;24;0,0403313185829393;"ICMS Solidário"
2020;"Dezembro";3710;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3710;17;0,0610684500234467;"Índice de participação"
2020;"Dezembro";3720;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3720;3;0,0753702521457541;"Área Geográfica"
2020;"Dezembro";3720;4;0;"Educação"
2020;"Dezembro";3720;5;0,114654381223546;"Patrimônio Cultural"
2020;"Dezembro";3720;6;0,201070417177475;"Receita Própria"
2020;"Dezembro";3720;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3720;12;0,023789;"Mineradores"
2020;"Dezembro";3720;16;0,0821919775847255;"Saúde per capita"
2020;"Dezembro";3720;10;0,261034632648483;"VAF"
2020;"Dezembro";3720;22;1,50060440010477;"Esportes"
2020;"Dezembro";3720;28;0;"Turismo"
2020;"Dezembro";3720;26;0,461439757846944;"Penitenciárias"
2020;"Dezembro";3720;27;0;"Recursos Hídricos"
2020;"Dezembro";3720;9;0,0664340639276463;"Produção de Alimentos"
2020;"Dezembro";3720;30;0,0150038994605348;"Unidades de Conservação (IC i)"
2020;"Dezembro";3720;31;0;"Saneamento"
2020;"Dezembro";3720;32;0;"Mata Seca"
2020;"Dezembro";3720;8;0,00681927230481308;"Meio Ambiente"
2020;"Dezembro";3720;1;0,245244184807493;"População"
2020;"Dezembro";3720;15;0,177336407164391;"PSF"
2020;"Dezembro";3720;24;0,272864346426937;"ICMS Solidário"
2020;"Dezembro";3720;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3720;17;0,231161630023447;"Índice de participação"
2020;"Dezembro";3730;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3730;3;0,102298424581766;"Área Geográfica"
2020;"Dezembro";3730;4;0;"Educação"
2020;"Dezembro";3730;5;0,118946570879606;"Patrimônio Cultural"
2020;"Dezembro";3730;6;0,0277413389190743;"Receita Própria"
2020;"Dezembro";3730;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3730;12;0;"Mineradores"
2020;"Dezembro";3730;16;0,103244049187572;"Saúde per capita"
2020;"Dezembro";3730;10;0,00284375033681806;"VAF"
2020;"Dezembro";3730;22;0,0259221489461476;"Esportes"
2020;"Dezembro";3730;28;0,228440890919475;"Turismo"
2020;"Dezembro";3730;26;0;"Penitenciárias"
2020;"Dezembro";3730;27;0;"Recursos Hídricos"
2020;"Dezembro";3730;9;0,135082640642565;"Produção de Alimentos"
2020;"Dezembro";3730;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3730;31;0;"Saneamento"
2020;"Dezembro";3730;32;0,636184801222867;"Mata Seca"
2020;"Dezembro";3730;8;0,0578928169112809;"Meio Ambiente"
2020;"Dezembro";3730;1;0,0196001437597353;"População"
2020;"Dezembro";3730;15;0,0354672814328782;"PSF"
2020;"Dezembro";3730;24;0,0218075728118581;"ICMS Solidário"
2020;"Dezembro";3730;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3730;17;0,0163813400234467;"Índice de participação"
2020;"Dezembro";3740;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3740;3;0,0812497657780711;"Área Geográfica"
2020;"Dezembro";3740;4;0,343189013837192;"Educação"
2020;"Dezembro";3740;5;0,153389922941531;"Patrimônio Cultural"
2020;"Dezembro";3740;6;0,105194032821166;"Receita Própria"
2020;"Dezembro";3740;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3740;12;0,000761;"Mineradores"
2020;"Dezembro";3740;16;0,0713987959414884;"Saúde per capita"
2020;"Dezembro";3740;10;0,0366815518299119;"VAF"
2020;"Dezembro";3740;22;0,990442107650724;"Esportes"
2020;"Dezembro";3740;28;0,399771559109081;"Turismo"
2020;"Dezembro";3740;26;0;"Penitenciárias"
2020;"Dezembro";3740;27;0;"Recursos Hídricos"
2020;"Dezembro";3740;9;0,0854488533099164;"Produção de Alimentos"
2020;"Dezembro";3740;30;0,00973116598741902;"Unidades de Conservação (IC i)"
2020;"Dezembro";3740;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3740;32;0;"Mata Seca"
2020;"Dezembro";3740;8;0,139529830399071;"Meio Ambiente"
2020;"Dezembro";3740;1;0,0615617512414771;"População"
2020;"Dezembro";3740;15;0,0709345628657563;"PSF"
2020;"Dezembro";3740;24;0,0684950268263816;"ICMS Solidário"
2020;"Dezembro";3740;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3740;17;0,0548686600234467;"Índice de participação"
2020;"Dezembro";3750;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3750;3;0,143148262774995;"Área Geográfica"
2020;"Dezembro";3750;4;0,158028757056965;"Educação"
2020;"Dezembro";3750;5;0,185916488937872;"Patrimônio Cultural"
2020;"Dezembro";3750;6;0,14044114187979;"Receita Própria"
2020;"Dezembro";3750;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3750;12;0;"Mineradores"
2020;"Dezembro";3750;16;0,109432639192785;"Saúde per capita"
2020;"Dezembro";3750;10;0,073193212970614;"VAF"
2020;"Dezembro";3750;22;0;"Esportes"
2020;"Dezembro";3750;28;0;"Turismo"
2020;"Dezembro";3750;26;0;"Penitenciárias"
2020;"Dezembro";3750;27;0;"Recursos Hídricos"
2020;"Dezembro";3750;9;0,229976358395715;"Produção de Alimentos"
2020;"Dezembro";3750;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3750;31;0,594530321046376;"Saneamento"
2020;"Dezembro";3750;32;0;"Mata Seca"
2020;"Dezembro";3750;8;0,270214030915578;"Meio Ambiente"
2020;"Dezembro";3750;1;0,0855058647869539;"População"
2020;"Dezembro";3750;15;0,141869125731513;"PSF"
2020;"Dezembro";3750;24;0,0951358007900433;"ICMS Solidário"
2020;"Dezembro";3750;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3750;17;0,0844947600234467;"Índice de participação"
2020;"Dezembro";3753;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3753;3;0,210714951754842;"Área Geográfica"
2020;"Dezembro";3753;4;0,150727579906317;"Educação"
2020;"Dezembro";3753;5;0,0727908327973074;"Patrimônio Cultural"
2020;"Dezembro";3753;6;0,143349826312247;"Receita Própria"
2020;"Dezembro";3753;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3753;12;0;"Mineradores"
2020;"Dezembro";3753;16;0,117821527098151;"Saúde per capita"
2020;"Dezembro";3753;10;0,0524666399427483;"VAF"
2020;"Dezembro";3753;22;0;"Esportes"
2020;"Dezembro";3753;28;0;"Turismo"
2020;"Dezembro";3753;26;0;"Penitenciárias"
2020;"Dezembro";3753;27;0;"Recursos Hídricos"
2020;"Dezembro";3753;9;0,179233028483772;"Produção de Alimentos"
2020;"Dezembro";3753;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3753;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3753;32;0;"Mata Seca"
2020;"Dezembro";3753;8;0,135107015457789;"Meio Ambiente"
2020;"Dezembro";3753;1;0,0449320463396066;"População"
2020;"Dezembro";3753;15;0,0532009221493173;"PSF"
2020;"Dezembro";3753;24;0,0499924329202973;"ICMS Solidário"
2020;"Dezembro";3753;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3753;17;0,0626426500234467;"Índice de participação"
2020;"Dezembro";3760;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3760;3;0,0391030261720329;"Área Geográfica"
2020;"Dezembro";3760;4;0,177881135302044;"Educação"
2020;"Dezembro";3760;5;0,208134156134252;"Patrimônio Cultural"
2020;"Dezembro";3760;6;0,925917378967714;"Receita Própria"
2020;"Dezembro";3760;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3760;12;0,853571;"Mineradores"
2020;"Dezembro";3760;16;0,130649268234036;"Saúde per capita"
2020;"Dezembro";3760;10;0,269222103722848;"VAF"
2020;"Dezembro";3760;22;0;"Esportes"
2020;"Dezembro";3760;28;0,228440890919475;"Turismo"
2020;"Dezembro";3760;26;0,170498876657987;"Penitenciárias"
2020;"Dezembro";3760;27;0;"Recursos Hídricos"
2020;"Dezembro";3760;9;0,00691750221184348;"Produção de Alimentos"
2020;"Dezembro";3760;30;0,480552728681613;"Unidades de Conservação (IC i)"
2020;"Dezembro";3760;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3760;32;0;"Mata Seca"
2020;"Dezembro";3760;8;0,353518230643582;"Meio Ambiente"
2020;"Dezembro";3760;1;0,301126456952733;"População"
2020;"Dezembro";3760;15;0,354672814328782;"PSF"
2020;"Dezembro";3760;24;0,335040253585479;"ICMS Solidário"
2020;"Dezembro";3760;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3760;17;0,263283310023447;"Índice de participação"
2020;"Dezembro";3770;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3770;3;0,0742557008658888;"Área Geográfica"
2020;"Dezembro";3770;4;0,249493207883282;"Educação"
2020;"Dezembro";3770;5;0,0492719853668365;"Patrimônio Cultural"
2020;"Dezembro";3770;6;0,129618455013713;"Receita Própria"
2020;"Dezembro";3770;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3770;12;0,010499;"Mineradores"
2020;"Dezembro";3770;16;0,0795805126595272;"Saúde per capita"
2020;"Dezembro";3770;10;0,0421004863404333;"VAF"
2020;"Dezembro";3770;22;0;"Esportes"
2020;"Dezembro";3770;28;0;"Turismo"
2020;"Dezembro";3770;26;0;"Penitenciárias"
2020;"Dezembro";3770;27;0;"Recursos Hídricos"
2020;"Dezembro";3770;9;0,233917852059985;"Produção de Alimentos"
2020;"Dezembro";3770;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3770;31;0;"Saneamento"
2020;"Dezembro";3770;32;0;"Mata Seca"
2020;"Dezembro";3770;8;0;"Meio Ambiente"
2020;"Dezembro";3770;1;0,0947118488952486;"População"
2020;"Dezembro";3770;15;0,106401844298635;"PSF"
2020;"Dezembro";3770;24;0,105378591414818;"ICMS Solidário"
2020;"Dezembro";3770;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3770;17;0,0578310300234467;"Índice de participação"
2020;"Dezembro";3780;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3780;3;0,0363575489367684;"Área Geográfica"
2020;"Dezembro";3780;4;0,146053023970574;"Educação"
2020;"Dezembro";3780;5;0,130999980187723;"Patrimônio Cultural"
2020;"Dezembro";3780;6;0,226034351946769;"Receita Própria"
2020;"Dezembro";3780;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3780;12;0,011711;"Mineradores"
2020;"Dezembro";3780;16;0,108740698485365;"Saúde per capita"
2020;"Dezembro";3780;10;0,0458622856576437;"VAF"
2020;"Dezembro";3780;22;0,27092245947189;"Esportes"
2020;"Dezembro";3780;28;0;"Turismo"
2020;"Dezembro";3780;26;0;"Penitenciárias"
2020;"Dezembro";3780;27;0;"Recursos Hídricos"
2020;"Dezembro";3780;9;0,0891510821756315;"Produção de Alimentos"
2020;"Dezembro";3780;30;0,0523773525766028;"Unidades de Conservação (IC i)"
2020;"Dezembro";3780;31;0;"Saneamento"
2020;"Dezembro";3780;32;0;"Mata Seca"
2020;"Dezembro";3780;8;0,023805506746066;"Meio Ambiente"
2020;"Dezembro";3780;1;0,0984712363137624;"População"
2020;"Dezembro";3780;15;0,124135485015074;"PSF"
2020;"Dezembro";3780;24;0,109561372717965;"ICMS Solidário"
2020;"Dezembro";3780;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3780;17;0,0606826200234467;"Índice de participação"
2020;"Dezembro";3790;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3790;3;0,0201897385513216;"Área Geográfica"
2020;"Dezembro";3790;4;0;"Educação"
2020;"Dezembro";3790;5;0,0824923573623766;"Patrimônio Cultural"
2020;"Dezembro";3790;6;0,0259167730420517;"Receita Própria"
2020;"Dezembro";3790;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3790;12;0;"Mineradores"
2020;"Dezembro";3790;16;0,216594500078618;"Saúde per capita"
2020;"Dezembro";3790;10;0,0025386228879454;"VAF"
2020;"Dezembro";3790;22;0,073986133450463;"Esportes"
2020;"Dezembro";3790;28;0;"Turismo"
2020;"Dezembro";3790;26;0;"Penitenciárias"
2020;"Dezembro";3790;27;0;"Recursos Hídricos"
2020;"Dezembro";3790;9;0,0552399548578613;"Produção de Alimentos"
2020;"Dezembro";3790;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3790;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3790;32;0;"Mata Seca"
2020;"Dezembro";3790;8;0,135107015457789;"Meio Ambiente"
2020;"Dezembro";3790;1;0,016178198195475;"População"
2020;"Dezembro";3790;15;0,0354672814328782;"PSF"
2020;"Dezembro";3790;24;0,0180002371124066;"ICMS Solidário"
2020;"Dezembro";3790;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3790;17;0,0156862400234467;"Índice de participação"
2020;"Dezembro";3800;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3800;3;0,0348731847704646;"Área Geográfica"
2020;"Dezembro";3800;4;0,189965746613242;"Educação"
2020;"Dezembro";3800;5;0,0784941532991966;"Patrimônio Cultural"
2020;"Dezembro";3800;6;0,0549577732300223;"Receita Própria"
2020;"Dezembro";3800;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3800;12;0,005444;"Mineradores"
2020;"Dezembro";3800;16;0,100508226836185;"Saúde per capita"
2020;"Dezembro";3800;10;0,00552756632223038;"VAF"
2020;"Dezembro";3800;22;0,055444596357038;"Esportes"
2020;"Dezembro";3800;28;0,399771559109081;"Turismo"
2020;"Dezembro";3800;26;0;"Penitenciárias"
2020;"Dezembro";3800;27;0;"Recursos Hídricos"
2020;"Dezembro";3800;9;0,0564758636695397;"Produção de Alimentos"
2020;"Dezembro";3800;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3800;31;0,297265160523188;"Saneamento"
2020;"Dezembro";3800;32;0;"Mata Seca"
2020;"Dezembro";3800;8;0,135107015457789;"Meio Ambiente"
2020;"Dezembro";3800;1;0,0322518369431532;"População"
2020;"Dezembro";3800;15;0,0532009221493173;"PSF"
2020;"Dezembro";3800;24;0,03588413896733;"ICMS Solidário"
2020;"Dezembro";3800;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3800;17;0,0229708800234467;"Índice de participação"
2020;"Dezembro";3810;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3810;3;0,546692515394484;"Área Geográfica"
2020;"Dezembro";3810;4;0,146240457475421;"Educação"
2020;"Dezembro";3810;5;0,324560094540498;"Patrimônio Cultural"
2020;"Dezembro";3810;6;0,176426620754022;"Receita Própria"
2020;"Dezembro";3810;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3810;12;0,026037;"Mineradores"
2020;"Dezembro";3810;16;0,120421563811204;"Saúde per capita"
2020;"Dezembro";3810;10;0,0314103082806267;"VAF"
2020;"Dezembro";3810;22;0;"Esportes"
2020;"Dezembro";3810;28;0,228440890919475;"Turismo"
2020;"Dezembro";3810;26;0;"Penitenciárias"
2020;"Dezembro";3810;27;0;"Recursos Hídricos"
2020;"Dezembro";3810;9;0,15213640451605;"Produção de Alimentos"
2020;"Dezembro";3810;30;0,19999164059391;"Unidades de Conservação (IC i)"
2020;"Dezembro";3810;31;0;"Saneamento"
2020;"Dezembro";3810;32;0,0440855322730411;"Mata Seca"
2020;"Dezembro";3810;8;0,0949079840867786;"Meio Ambiente"
2020;"Dezembro";3810;1;0,0309971235695911;"População"
2020;"Dezembro";3810;15;0,0532009221493173;"PSF"
2020;"Dezembro";3810;24;0,0344881158775311;"ICMS Solidário"
2020;"Dezembro";3810;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3810;17;0,0517923600234467;"Índice de participação"
2020;"Dezembro";3820;2;0,921510333980218;"População dos 50 + Populosos"
2020;"Dezembro";3820;3;0,096195659852106;"Área Geográfica"
2020;"Dezembro";3820;4;0,214437273420825;"Educação"
2020;"Dezembro";3820;5;0,16796514066538;"Patrimônio Cultural"
2020;"Dezembro";3820;6;0,399845929277105;"Receita Própria"
2020;"Dezembro";3820;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3820;12;0,009049;"Mineradores"
2020;"Dezembro";3820;16;0,0874727897134388;"Saúde per capita"
2020;"Dezembro";3820;10;0,273225930186602;"VAF"
2020;"Dezembro";3820;22;0,948543634267281;"Esportes"
2020;"Dezembro";3820;28;0,399771559109081;"Turismo"
2020;"Dezembro";3820;26;0,408092762669324;"Penitenciárias"
2020;"Dezembro";3820;27;0,119003741037618;"Recursos Hídricos"
2020;"Dezembro";3820;9;0,11182942398705;"Produção de Alimentos"
2020;"Dezembro";3820;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3820;31;0,594530321046376;"Saneamento"
2020;"Dezembro";3820;32;0;"Mata Seca"
2020;"Dezembro";3820;8;0,270214030915578;"Meio Ambiente"
2020;"Dezembro";3820;1;0,488235588785182;"População"
2020;"Dezembro";3820;15;0,301471892179464;"PSF"
2020;"Dezembro";3820;24;0,543222196851735;"ICMS Solidário"
2020;"Dezembro";3820;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3820;17;0,290031590023447;"Índice de participação"
2020;"Dezembro";3830;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3830;3;0,0601039671839293;"Área Geográfica"
2020;"Dezembro";3830;4;0;"Educação"
2020;"Dezembro";3830;5;0,0704389480542603;"Patrimônio Cultural"
2020;"Dezembro";3830;6;0,0778631730936763;"Receita Própria"
2020;"Dezembro";3830;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3830;12;0;"Mineradores"
2020;"Dezembro";3830;16;0,15119407133724;"Saúde per capita"
2020;"Dezembro";3830;10;0,0052558821321596;"VAF"
2020;"Dezembro";3830;22;0;"Esportes"
2020;"Dezembro";3830;28;0;"Turismo"
2020;"Dezembro";3830;26;0;"Penitenciárias"
2020;"Dezembro";3830;27;0;"Recursos Hídricos"
2020;"Dezembro";3830;9;0,059367812825444;"Produção de Alimentos"
2020;"Dezembro";3830;30;0;"Unidades de Conservação (IC i)"
2020;"Dezembro";3830;31;0;"Saneamento"
2020;"Dezembro";3830;32;0;"Mata Seca"
2020;"Dezembro";3830;8;0;"Meio Ambiente"
2020;"Dezembro";3830;1;0,0153654861239632;"População"
2020;"Dezembro";3830;15;0,0177336407164391;"PSF"
2020;"Dezembro";3830;24;0,0170959948837869;"ICMS Solidário"
2020;"Dezembro";3830;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3830;17;0,0165801700234467;"Índice de participação"
2020;"Dezembro";3835;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3835;3;0,0478745788287099;"Área Geográfica"
2020;"Dezembro";3835;4;0,177738692917906;"Educação"
2020;"Dezembro";3835;5;0,29545552084529;"Patrimônio Cultural"
2020;"Dezembro";3835;6;0,0289738893967943;"Receita Própria"
2020;"Dezembro";3835;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3835;12;0;"Mineradores"
2020;"Dezembro";3835;16;0,114276017884123;"Saúde per capita"
2020;"Dezembro";3835;10;0,00200004592858392;"VAF"
2020;"Dezembro";3835;22;0,511962441686416;"Esportes"
2020;"Dezembro";3835;28;0,228440890919475;"Turismo"
2020;"Dezembro";3835;26;0;"Penitenciárias"
2020;"Dezembro";3835;27;0,0466259426375481;"Recursos Hídricos"
2020;"Dezembro";3835;9;0,0613751843053113;"Produção de Alimentos"
2020;"Dezembro";3835;30;0,41279728362943;"Unidades de Conservação (IC i)"
2020;"Dezembro";3835;31;0;"Saneamento"
2020;"Dezembro";3835;32;0,404805327027026;"Mata Seca"
2020;"Dezembro";3835;8;0,224453650169035;"Meio Ambiente"
2020;"Dezembro";3835;1;0,0233595311782491;"População"
2020;"Dezembro";3835;15;0,0354672814328782;"PSF"
2020;"Dezembro";3835;24;0,0259903541150054;"ICMS Solidário"
2020;"Dezembro";3835;25;0;"Índice Mínimo per capita"
2020;"Dezembro";3835;17;0,0226303000234467;"Índice de participação"
2020;"Dezembro";3840;2;0;"População dos 50 + Populosos"
2020;"Dezembro";3840;3;0,160662396571899;"Área Geográfica"
2020;"Dezembro";3840;4;0,225921014003018;"Educação"
2020;"Dezembro";3840;5;0,0908415482001938;"Patrimônio Cultural"
2020;"Dezembro";3840;6;0,201667182075306;"Receita Própria"
2020;"Dezembro";3840;11;0,117233294255569;"Cota Mínima"
2020;"Dezembro";3840;12;0,006336;"Mineradores"
2020;"Dezembro";3840;16;0,0782364475578626;"Saúde per capita"
2020;"Dezembro";3840;10;0,131391561233687;"VAF"
2020;"Dezembro";3840;22;0,95425910808006;"Esportes"
2020;"Dezembro";3840;28;0,513992004568818;"Turismo"
2020;"Dezembro";3840;26;0,169441337106008;"Penitenciárias"
2020;"Dezembro";3840;27;0;"Recursos Hídricos"
